p1.cpfCnpj,p2.cpfCnpj,frequency
00007424803484,00091056420430,1
01274126000117,61100244000130,1
08819724000173,02281006000100,1
08846230000188,10781841000137,1
11574165000193,11435695000150,1
10627398000144,08287535000105,1
07841319000199,08545634000131,1
08008183000101,05514737000146,1
02301135000112,00004129072404,1
71505564000124,05797987000130,1
32773418000128,09441460000120,1
12058073000113,12711139000122,1
10779833000156,09127775000105,1
03965517000103,09632818000100,1
10710555000180,11506179000170,1
14101470000156,00301402000126,1
04654716000163,08228010000190,1
41116302000107,08602732000163,1
00010475683498,00011185191402,1
10584531000122,13193071000108,1
00009269120465,00003466136474,1
11938541000181,03965517000103,1
21833126000117,00009016475435,1
00046831665420,00009829699455,1
01098180000159,05569299000113,1
09379157000144,09004901000126,1
70103098000198,05246599000161,1
02281006000100,00085822000112,1
02717087000148,31559693000180,1
00003968868412,00000133066851,1
14651877000157,11112852000197,1
06054872000119,09362310000120,1
11315021000112,12576207000198,1
06373822000102,00431274000488,1
00008301040467,00009157264406,1
21874174000153,18038326000173,1
09578438000126,12698017000143,1
04499351000140,31559693000180,1
35334424000177,10554743000167,1
02152129000140,04667686000120,1
09382946000134,10806118000165,1
10204697000176,08686875000109,1
16783874000100,01022531000148,1
12231215000100,03817043000152,1
13441051000109,19125796000137,1
06224321000156,08719794000150,1
01275877000158,07190352000104,1
08674752000140,04679119000193,1
02368789000163,35499581000132,1
67729178000220,07239327000160,1
24116337000127,40953788000175,1
62444393000180,00431274000488,1
00011004738404,14642522000100,1
01034997000163,10719048000108,1
10831701000126,11054242000184,1
00005751893476,00003968868412,1
06001743000162,01615529000182,1
18170656000118,02323033000106,1
36377091000126,09134222000171,1
04654716000163,00785860000188,1
19125796000137,61418042000131,1
17792488000130,05449553000140,1
41116302000107,05613388000110,1
00002909912426,12698017000143,1
15364149000127,41198920000143,1
07841319000199,03743073000161,1
57532343000114,11392682000141,1
35628668000162,07354656000151,1
01789822000166,07543314000180,1
01615529000182,11572908000196,1
05582359000138,24144040000175,1
06229829000147,11079047000109,1
00002541758723,00004360407432,1
17312837000179,06954256000114,1
00004636101480,00002658376421,1
01884446000199,06696359000121,1
02468543000163,01040838000171,1
17318988000134,15348142000111,1
66818360000103,24280828000290,1
24116337000127,70114780000186,1
09004901000126,14732438000179,1
14958510000180,33530486003225,1
11928476000103,01722296000117,1
08228010000190,04654716000163,1
13716376000149,10564480000177,1
09323098000192,11456156000106,1
00061837270406,08878428000143,1
02674088000152,02577214000150,1
70114780000186,10194075000104,1
00002475352493,00032378275846,1
16693935000130,24116337000127,1
00008873409466,00001689336404,1
24116337000127,09440426000130,1
11991148000151,10291098000137,1
09302546000171,00530353000101,1
12579380000140,17271700000113,1
10603463000100,15647723000154,1
14209485000132,09137879000192,1
00002368148426,00009835390495,1
03694811000128,09441792000104,1
17318988000134,19125796000137,1
01615529000182,09004901000126,1
02355633000148,07190352000104,1
10719048000108,11427407000116,1
73856593000166,04043163000102,1
04420916000828,09047935000106,1
13015436000104,09139225000106,1
10719048000108,04361467000118,1
09379157000144,07678950000119,1
00095155198453,00058337628472,1
00002304613446,00071322477434,1
03100722000106,08829277000133,1
18658386000199,11907846000126,1
16867073000115,03467684000124,1
17088559000118,13541403000190,1
07227808000155,17512503000149,1
10194075000104,07148726000115,1
04358556000105,04654716000163,1
05975147000110,05267928000150,1
10782968000170,01884446000199,1
00002368148426,10600699000184,1
10831701000126,06628333000146,1
10831701000126,00958548000220,1
00000339709472,12923249000158,1
05079341000118,01945326000154,1
04203988000147,12545523000283,1
11896538000142,05675713000179,1
09143181000180,07807909000103,1
07526979000185,04654716000163,1
09478023000180,09632818000100,1
08848483000190,13433905000105,1
05949261000176,04828511000157,1
06948769000112,10365996000192,1
00035652120800,00007713456406,1
19559719000195,00085810908420,1
14458916000102,07227808000155,1
12040718000190,05215437000166,1
09142381000118,38046843000100,1
17455837000128,17611524000111,1
02977362000162,08825804000131,1
19570720000382,04922653000189,1
08878428000143,00007424803484,1
70097530000185,08819724000173,1
05782733000149,26921908000121,1
07766436000135,11654831000101,1
07190090000170,02717087000148,1
13493236000159,70092275000188,1
08696148000114,11019554000157,1
42147421000190,01807662000130,1
00448994000294,12916888000196,1
26921908000121,65817900000171,1
12610267000180,04023803000112,1
08649539000188,40941973000140,1
05457026000187,10893377000170,1
21506920000156,18083278000135,1
06207441000145,11456156000106,1
10806118000165,05598984000178,1
05593405000285,67882621000117,1
00006798987435,00005938126460,1
03538267000125,03196744000111,1
04768377000146,40788655000190,1
15348142000111,07527821000120,1
00007036507420,04829970000155,1
55643555000143,33255787000191,1
00010206637403,00063908190487,1
08527137000100,07807909000103,1
08246628000183,00199556000159,1
60850617000128,12029427000100,1
04023803000112,08696148000114,1
11574829000114,01968077000112,1
63478895000194,07272309000180,1
14237493000192,00006793053434,1
09268680000101,01823326000181,1
11505107000108,05891441000144,1
10459145000109,35500289000192,1
05215437000166,05891441000144,1
22932728000194,35496595000100,1
00008752027481,00039578046472,1
02368789000163,09053134000145,1
00006386562496,14466615000112,1
24116337000127,05675868000105,1
03063269000105,01443988000126,1
00004287538412,00006755422436,1
03601910000118,14394723000127,1
12040718000190,01183614000119,1
08878428000143,00002250249423,1
08680761000143,12040718000190,1
11589693000116,10673625000178,1
14101470000156,07354656000151,1
09004901000126,18312458000141,1
00009476481439,00009269120465,1
08172556000177,10758902000145,1
00035652120800,07197088000122,1
63478895000194,09127775000105,1
13033569000103,12087373000120,1
04485495000147,16656205000160,1
02450383000125,07914131000123,1
09073628000191,00005332315406,1
17227485000153,70097530000185,1
01320430000153,35574151000138,1
00097765961420,00079884733449,1
08704413000169,05590101000183,1
00006853331400,00011185191402,1
14466615000112,35423169000139,1
67729178000220,07222185000209,1
08228010000190,11336916000133,1
19005967000194,09004901000126,1
07880044000100,18539154000111,1
07222185000209,44363661000319,1
08846230000188,20930189000129,1
08679557000102,13838741000198,1
11896538000142,26921908000121,1
04453838000191,05613388000110,1
04453838000191,09143181000180,1
40787152000109,01884446000199,1
00004444729830,00008302577480,1
05138559000104,47468376000199,1
12916888000196,14394723000127,1
08856937000175,10627398000144,1
06313433000183,11092098000170,1
00010420768475,00009269120465,1
02199904000113,02304035000140,1
03977181000107,06276904000120,1
07526979000185,17809782000107,1
05024954000158,05569299000113,1
07177669000100,03782343000143,1
17633219000120,12270696000155,1
09339057000194,24116337000127,1
12698017000143,10513210000137,1
02483940000104,08933689000119,1
02503493000108,08963977000116,1
14101470000156,12711139000122,1
02934130000127,08665323000106,1
10554743000167,55979736000145,1
00050711245487,00026954440876,1
00085309508449,02627856000117,1
40964066000116,09478023000180,1
00568160000131,35423169000139,1
16693935000130,12040718000190,1
08983789000150,44734671000151,1
44363661000319,60665981000622,1
00009180173438,00008250785479,1
35425172000191,05593405000285,1
11079047000109,05165578000111,1
67630541000174,49351786001071,1
03833073000152,18539154000111,1
09441792000104,17892706000108,1
70097530000690,08674752000140,1
70114780000186,05449553000140,1
16098138000105,41205907000174,1
20906617000188,13416461000191,1
46055703000118,13171283000186,1
14563405000142,16417577000133,1
05449553000140,06349848000107,1
59231530000193,32734295000116,1
02368789000163,19253218000186,1
09291683000158,01989691000160,1
08951075000240,18304363000186,1
41205907000174,02629120000188,1
06224321000156,18084329000143,1
04679119000193,10483375000103,1
10710304000104,10204697000176,1
01807662000130,87942454000160,1
03694811000128,07986492000185,1
09285698000103,14101470000156,1
35603307000161,02974662000198,1
07880044000100,05623324000108,1
13895847000123,14466615000112,1
07910782000145,10365996000192,1
01222778000108,00837722000103,1
09291683000158,35570431000178,1
40938508000150,03328413000198,1
00008711011491,01275877000158,1
00005371704485,00010218422490,1
00995371000150,42799163000126,1
00004855710482,10571183000159,1
18425308000144,11456156000106,1
18658386000199,07358710000137,1
00009269120465,00002408297435,1
03601910000118,00518251000162,1
11336916000133,00039630919400,1
07354656000151,05075777000139,1
10365996000192,12673901000123,1
05449553000140,20873342000123,1
04826424000160,01066270000168,1
35603307000161,13577092000119,1
17318988000134,33066408080801,1
11533175000180,14996880000102,1
00009472693474,00007425840464,1
07910782000145,02287694000115,1
03063269000105,17894741000166,1
00050918672449,03446400000113,1
08841421000157,04604635000159,1
09441460000120,07086868000103,1
41116138000138,13033569000103,1
12209627000136,16417577000133,1
00005140577429,10779833000156,1
02983942000162,08584137000142,1
01656124000192,11237695000146,1
09339057000194,05215437000166,1
07124608000177,07841319000199,1
13174062000161,06039211000114,1
08706350000180,07354656000151,1
00006846371460,00004531903404,1
00009180173438,00006798987435,1
13115862000101,10779833000156,1
05301712000164,02035769000170,1
24222762000109,00002715443412,1
17633219000120,02464845000163,1
08829277000133,07046164000107,1
16880138000162,05514737000146,1
02368789000163,08679557000102,1
10513210000137,03817043000152,1
03127225000100,02419399000175,1
07766436000135,11448947000186,1
24504409000103,07354656000151,1
03965517000103,11872351000109,1
04451626000175,26921908000393,1
00002250249423,00010218422490,1
22114083000182,09250085000130,1
00079836321420,00005168897452,1
00011185191402,00005332315406,1
05782733000149,01571702000198,1
13033569000103,11781669000184,1
61409355000123,01747501000107,1
07870719000122,03313938000150,1
06047231000137,02977362000162,1
07940834000126,02855562000142,1
09017110000130,05265090000166,1
00007256167415,00046826343487,1
06197476000140,06021558000130,1
13838741000198,04453838000191,1
02627856000117,09051181000150,1
19420845000164,13493236000159,1
11442327000130,11336916000133,1
11505107000108,02485475000140,1
00008694395452,00087234114491,1
02717087000148,06938274000102,1
63478895000194,09382946000134,1
05797987000130,10760106000147,1
10194075000104,16098138000105,1
05259567000109,04654716000163,1
09244401000161,10676491000149,1
11654831000101,09599581000102,1
17318988000134,11030605000141,1
03330023000152,00050918672449,1
09142381000118,08706350000180,1
17512503000149,09302546000171,1
09012856000151,06265304000167,1
00063908190487,00002408297435,1
03426484000123,04099366000110,1
10213388000162,07526979000185,1
18967438000109,00020559364415,1
04043163000102,41118886000150,1
08748536000100,09151328000183,1
08067371000100,04433259000187,1
24504409000103,04540204000176,1
00087317753491,19223011000169,1
12305387000173,02223342000104,1
35423169000139,14466615000112,1
10744571000194,41116138000138,1
17512503000149,07384632000145,1
03077734000167,18083278000135,1
04654716000163,02934130000127,1
60850617000128,09372446000111,1
04099366000110,01274126000117,1
02659765000163,02864612000158,1
12610267000180,08987537000107,1
05267928000150,10673625000178,1
03054273000107,11883567000170,1
00007424803484,00009269120465,1
20381795000132,17318988000134,1
14376217000105,09004901000126,1
00091056420430,00009269120465,1
05406827000113,09676831000152,1
19658268000143,07910782000145,1
13272584000104,05000571000140,1
12153969000181,04826424000160,1
03781718000150,02323033000106,1
13015436000104,14730000000232,1
18038326000173,18044078000173,1
14070919000166,07239645000120,1
00001787173801,04696443000110,1
05992126000103,17892706000108,1
00007036507420,11594848000102,1
07275584000157,17318988000134,1
00069035946472,01091310000121,1
08839644000180,04309909000187,1
07222185000209,12882932000194,1
03817043000152,08366976000194,1
12711139000122,11554621000133,1
05015356000112,01823326000181,1
15541364000156,07484373000124,1
42194191000110,08228146000109,1
34274233000102,07914131000123,1
00006853331400,00002368148426,1
06824439000204,02830307000145,1
00002304613446,00046831665420,1
07358710000137,07354656000151,1
02485475000140,10365996000192,1
00006174371492,00051892480468,1
00006853331400,00007713456406,1
19125796000137,09607807000161,1
07766436000135,15610424000145,1
70114780000186,24116337000127,1
05110330000153,10365996000192,1
07897039000100,05893097000122,1
05253747000175,17557623000162,1
16994727000171,15348142000111,1
16693935000130,19894881000160,1
17318988000134,05613388000110,1
67882621000117,63736714000182,1
08878428000143,00005938126460,1
08649539000188,07275584000157,1
00079884733449,00007424803484,1
05015356000112,00003677980429,1
03075338000109,08560898000164,1
07147056000112,09221904000111,1
10207650000166,06270646000175,1
78451614000187,32734295000116,1
00079884733449,00002250249423,1
02232265000140,09441792000104,1
55643555000143,49324221000880,1
00085822000112,00995371000150,1
02974662000198,00837722000103,1
05267928000150,11928476000103,1
67729178000220,07880044000100,1
04699118000100,13328542000130,1
55643555000143,01571702000198,1
10291098000137,09599581000102,1
12209627000136,14466615000112,1
08829277000133,03330023000152,1
04159816000113,07484373000124,1
00021910553468,02035769000170,1
10779833000156,95799201000107,1
00740719000169,05896491000114,1
02212119000153,19005967000194,1
00004539092480,00009476481439,1
42799163000126,11896538000142,1
00940612000164,07575881000118,1
10831701000126,09127775000105,1
70100615000256,08963977000116,1
00002839250438,08878428000143,1
03743073000161,07268152000119,1
58193483000178,04469133000162,1
10886334000168,08228010000190,1
24222762000109,14168536000125,1
32773418000128,07105780000183,1
03892344000140,16750167000100,1
19462945000153,18043195000112,1
08370039000102,17227485000153,1
05165578000111,08811226001903,1
09266128000176,10771996000192,1
02281006000100,05782733000149,1
09076228000130,16417591000137,1
09076228000130,07914131000123,1
09266128000176,03823681000186,1
10715095000183,07384777000146,1
02456076000151,16942874000106,1
07130287000113,10903331000195,1
08228010000190,02934130000127,1
08811226001903,08649539000188,1
00009180173438,00002408297435,1
11456156000106,05893097000122,1
08973901000171,01555777000185,1
00000356157881,00005751893476,1
00091056420430,00002368148426,1
07526979000185,08856937000175,1
01722296000117,01513946000114,1
00085822000112,08719794000150,1
07362617000104,04453838000191,1
04591903000145,04453838000191,1
19757547000164,10761617000183,1
15659814000100,11028345000170,1
11237695000146,01656124000192,1
19580923000198,19595745000179,1
41118886000150,04043163000102,1
09382946000134,40787152000109,1
12040718000190,04826424000160,1
08848483000190,24144040000175,1
17375638000100,17425318000117,1
00006774460470,00004851093446,1
00075350955420,00009016475435,1
60383338000100,55643555000143,1
11079047000109,34028316001932,1
03833073000152,70100615000256,1
17651770000105,17525366000187,1
12842064000119,07526979000185,1
05393059000100,12711139000122,1
03160525000182,18967438000109,1
07678950000119,03601910000118,1
07841319000199,10226284000192,1
19125796000137,05932624000160,1
65817900000171,07880044000100,1
00002839250438,00005332315406,1
01040838000171,11574829000114,1
09531524000183,12882932000194,1
55643555000143,60383338000100,1
08834583000168,55979736000145,1
10291098000137,12673901000123,1
09478023000180,01722296000117,1
00088596044434,08605487000148,1
10833520000139,12734018000104,1
00004064903412,00002368148426,1
10386762000121,15610424000145,1
01819620000110,17282026000172,1
04602789000101,59717553000617,1
08229028000107,14628421000176,1
04099366000110,13441051000109,1
03776916000126,35534205000131,1
05535319000135,09341462000147,1
01707536000104,05449553000140,1
05621913000149,17573476000114,1
10331873000130,00448994000103,1
18134823000175,01645738000179,1
06628333000146,13312369000181,1
07990965000118,00755510000179,1
00004531903404,00011749024500,1
09370263000167,10564673000128,1
00051892480468,00004133903498,1
63478895000194,15807855000104,1
18739858000138,10806118000165,1
13416446000143,10257709000120,1
08706350000180,05765913000112,1
03467684000124,16867073000115,1
01995578000198,24504409000103,1
24504409000103,14101470000156,1
17318988000134,07358710000137,1
09185570000178,19253218000186,1
41222829000116,03325436000149,1
00006154250460,24175164000118,1
01884446000199,26921908000121,1
00002304613446,00004636101480,1
00085822000112,05675713000179,1
02323033000106,12029427000100,1
12306327000175,12153969000181,1
11089066000116,00171424000119,1
14394723000127,09004901000126,1
17312837000179,08181106000140,1
00003486604481,00058860720478,1
41205907000174,08750590000181,1
12305387000173,17227485000153,1
07543314000180,06788308000120,1
05896491000114,11101480000101,1
29979036016306,07553129000176,1
19462945000153,21874174000153,1
07384777000146,00011749024500,1
09245135000191,13075683000198,1
02909308000180,08530508000103,1
24500613000156,08602732000163,1
00004249629422,05956393000125,1
70097530000185,12305387000173,1
11890357000109,04420916000828,1
07807909000103,02213325000269,1
05285282000134,35503556000185,1
41205907000174,36377091000126,1
00003528491426,00010334867444,1
10513210000137,24504409000103,1
04881913000115,09076228000130,1
02931195000119,13603534000154,1
18957424000104,09323098000192,1
08868815000107,10207650000166,1
02932386000103,13433905000105,1
08540403000135,09098419000100,1
10365996000192,17171401000107,1
11460729000167,14651898000172,1
07527821000120,05393059000100,1
00046798854400,70097530000185,1
40941973000140,24506743000104,1
18658386000199,10710555000180,1
10365996000192,01091310000121,1
00009835390495,03820742000151,1
12040718000190,10249145000184,1
02898097000127,02934130000127,1
09004901000126,70100615000175,1
02483928000108,73856593000166,1
02769002000175,03951140000133,1
12711139000122,04358556000105,1
17549519000126,22025206000109,1
00009269120465,00076845435472,1
10319612000103,35519909000135,1
10703911000139,02355633000148,1
05932624000160,30280358000690,1
02914690000110,61409355000123,1
00011939679451,00004291671482,1
09004901000126,09912207000107,1
10288557000123,24222762000109,1
00004444729830,00039578046472,1
07986492000185,08766483000141,1
00037391925420,09073628000191,1
70939574000105,49324221000880,1
15334991000116,08397547000184,1
00412020000170,02213325000269,1
05364404000188,10710555000180,1
10427951000103,07543314000180,1
09588675000178,09499826000111,1
00004249629422,04696443000110,1
00006174371492,00076845435472,1
02977362000162,11475796000155,1
08268683000174,05916243000198,1
40953788000175,05862551000188,1
13330880000106,10564673000128,1
11426166000190,06352068000116,1
00011749024500,00005938126460,1
04650811000199,02891580000180,1
10992146000114,00002328255485,1
03186531000109,09221904000111,1
10704479000109,09004901000126,1
00010229992498,00010334867444,1
00007554530429,00010334867444,1
09095183000140,14958510000180,1
13015436000104,08297855000138,1
04268324000166,02468543000163,1
00034789500829,09352634000269,1
01571702000198,35425172000191,1
03092570000813,11090407000173,1
24222762000109,09323098000192,1
02223342000104,70097530000185,1
13493236000159,41116138000138,1
50248780000919,72807043000194,1
03646519000130,10940185000178,1
00010420768475,00006853331400,1
08667594000109,09579609000131,1
00010218422490,00006174371492,1
05675713000179,20812326000120,1
09053134000145,00995371000150,1
10363235000100,05449553000140,1
00029893950759,00002106780460,1
00053080971434,00005892415406,1
10710304000104,19881445000156,1
01040838000171,24103343000140,1
08933689000119,02483940000104,1
00007093366406,00009891104435,1
09478023000180,05675713000179,1
00004133903498,00009476481439,1
05393059000100,08228010000190,1
19210518000188,04591903000145,1
11896538000142,70097530000185,1
09350715000149,35423169000139,1
04372020000144,09053134000226,1
07197088000122,00002839250438,1
05259567000109,06027925001001,1
19005967000194,13416446000143,1
14958510000180,17178114000129,1
88766936000179,17318988000134,1
14201484000141,01555777000185,1
08778201000126,05593405000285,1
07694009000270,05931635000126,1
11907846000126,18658386000199,1
04523923000189,01968077000112,1
00005371704485,00007424803484,1
00785860000188,11715833000155,1
01209587000106,13895847000123,1
07484373000124,02088608000145,1
63478895000194,09004901000126,1
05253747000175,12673901000123,1
09502112000115,03075338000109,1
06103305000105,08668920000194,1
05393059000100,11505107000108,1
11574829000114,07124608000177,1
04679119000193,02535707000128,1
00037391925420,00009476481439,1
07552997000212,26921908000121,1
10779833000156,32773418000128,1
00006174371492,00018608374846,1
61100244000130,04187384000154,1
11506179000170,07220883000194,1
10673625000178,11315021000112,1
04408503000151,11315021000112,1
19918905000173,19407083000166,1
08839644000180,18107594000108,1
00002368148426,00006846371460,1
07275584000157,07694009000270,1
00035652120800,00026954440876,1
35487594000191,13054209000180,1
13684250000130,05765913000112,1
00837722000103,07404852000193,1
00039223957400,00041432045415,1
08965403000187,02977362000162,1
19125796000137,19242524000117,1
00004539092480,00011185191402,1
15144201000130,14466615000112,1
02213325000269,07804037000111,1
05753974000160,12439811000172,1
08067371000100,17886274000122,1
08958625000172,02780697000196,1
13115819000146,11427407000116,1
07227808000155,10648787000156,1
05765913000112,06267222000151,1
05075777000139,05393059000100,1
09053134000145,01789822000166,1
08726111000191,10893377000170,1
02419399000175,05285282000134,1
01884446000199,07897039000100,1
40980187000151,14920521000171,1
00004531903404,00006846371460,1
00015436535453,04300280000104,1
18086374000137,07914131000123,1
11071174000161,11087496000107,1
04203988000147,02932386000103,1
14394723000127,12916888000196,1
70110143000131,03538267000125,1
05393059000100,06137445000102,1
20812326000120,04159816000113,1
09047935000106,18086374000137,1
00061837270406,00009180173438,1
33255787000191,05150338000143,1
11336916000133,16098138000105,1
02723334000119,24280034000145,1
07484373000124,44734671000151,1
14466615000112,17020542000129,1
00061837270406,00079884733449,1
17398443000185,17375638000100,1
60665981000703,11896538000142,1
08811226001903,11079047000109,1
10781841000137,09004901000126,1
00009157264406,00007502775480,1
00837722000103,02974662000198,1
09266128000176,03977181000107,1
00005332315406,00007424803484,1
00070132271451,24175164000118,1
05672519000130,10361317000107,1
00002501797418,07152269000132,1
00000877571414,00092742017453,1
61363032000146,01571702000198,1
04196645000100,09599581000102,1
02035769000170,00069233802434,1
17318988000134,19074142000121,1
08321484000182,04679119000193,1
12940493000129,00837722000103,1
10758902000145,41203514000121,1
05932624000160,02456955000183,1
11028345000170,08321484000182,1
04023803000112,70092275000188,1
46055703000118,05000571000140,1
35496595000100,21232927000127,1
11090407000173,03092570000813,1
07206389000175,01222778000108,1
41116138000138,04023803000112,1
02974662000198,02723334000119,1
07807909000103,12040718000190,1
06267222000151,07881388000126,1
06948769000112,10337678000118,1
16826043000160,66818360000103,1
14510053000167,10676242000153,1
22114083000182,22113946000105,1
12209627000136,10365996000192,1
07551949000129,09358430000154,1
10648787000156,02927946000123,1
12040718000190,05975147000110,1
01091310000121,07227808000155,1
05219643000144,07986492000185,1
00006174371492,09248450000172,1
41152398000169,08652799000102,1
08056849000199,01945326000154,1
01230394000137,40953788000175,1
01840291000199,24222762000109,1
08730491000138,07914131000123,1
00018608374846,00003466136474,1
04027894000326,06234797000178,1
03100722000106,10676491000149,1
01571702000198,61363032000146,1
16750167000100,05215437000166,1
05150338000143,44734671000151,1
15032688000169,07910782000145,1
10760106000147,40946576000160,1
08686875000109,07986492000185,1
09499826000111,09588675000178,1
05015356000112,11807734000101,1
70097530001157,06948769000112,1
05301712000164,02502673000175,1
00008711011491,00002310997463,1
10648787000156,08370039000102,1
08866588000172,10779833000156,1
00879316000103,10391836000118,1
00049888587404,17020542000129,1
09372446000111,10831701000126,1
09323745000166,14515360000130,1
09053134000145,12040718000190,1
00007215939413,00000356157881,1
15647723000154,05893097000122,1
12940493000129,01524627000104,1
17894741000166,17287720000182,1
08716557000135,05623324000108,1
05932624000160,95799201000107,1
10207650000166,02307605000155,1
18344018000176,08987537000107,1
42799163000126,04170764000186,1
03538267000125,09151832000183,1
12301419000162,04984566000156,1
05531386000181,10620824000118,1
18024639000172,08686875000109,1
10831701000126,09478023000180,1
00039653668404,00016168453415,1
01399945000190,10197914000148,1
18344018000176,05374977000192,1
10831701000126,10853042000129,1
24103343000140,05675868000105,1
05593405000285,00740719000169,1
07384632000145,15807855000104,1
03080161000120,12698017000143,1
37844479000152,63478895000194,1
00085822000112,02483928000108,1
04272228000272,00025081942472,1
56851199000116,04170764000186,1
08525867000172,10831701000126,1
32734295000116,07086868000103,1
05449553000140,17809782000107,1
06069729000281,07389284000107,1
41152398000169,05394053000158,1
14394723000127,07880044000100,1
11427407000116,11028345000170,1
09012856000151,02419399000175,1
08878428000143,00079884733449,1
00005371704485,00007713456406,1
06154980000163,01304405000186,1
11595064000107,40964066000116,1
19005967000194,08008183000101,1
17227485000153,08370039000102,1
41118886000150,60665981000622,1
15334991000116,02213325000269,1
08184364000180,03100722000106,1
01309949000130,41203514000121,1
09341462000147,13015436000104,1
10600699000184,00079884733449,1
10571183000159,02737867000150,1
08584137000142,11441414000172,1
00009269120465,00011185191402,1
14821365000191,14779503000111,1
07897039000100,12710916000114,1
12087373000120,09221904000111,1
04433259000187,09426656000145,1
14666954000142,10761617000183,1
02977362000162,11456156000106,1
08293979000145,00013300270430,1
08207898000185,17415972000140,1
32040529000125,74315607000105,1
04309909000187,05449553000140,1
00324614000129,00976914000192,1
15752774000146,26921908000121,1
00009016475435,21833126000117,1
44734671000151,09007162000126,1
07484373000124,70097530000185,1
05393059000100,00026566078843,1
07552815000122,09238106000100,1
56215999001201,03330023000152,1
07358710000137,04309909000187,1
00002250249423,00001922435430,1
05449553000140,08973901000171,1
00034319336453,06103305000105,1
01496690000184,00676136000116,1
07694009000270,10564673000128,1
05015356000112,08181106000140,1
01823326000181,05015356000112,1
08599778000170,16783874000100,1
07086868000103,44734671000151,1
07239645000120,09139225000106,1
32773418000128,67729178000220,1
00025899366800,00005952732461,1
03820742000151,00002408297435,1
00009180173438,00007424803484,1
08306584000130,01968077000112,1
33530486003225,17318988000134,1
00995371000150,00085822000112,1
61074175000138,04485495000147,1
02975570000122,10365996000192,1
08841421000157,07880044000100,1
03255805000174,61775730000159,1
00005892415406,00010229992498,1
00083934570410,00004129072404,1
00231008000169,01040838000171,1
08868815000107,07661707000198,1
02042399000107,04410021000136,1
10358843000118,04601397000128,1
00004539092480,00004531903404,1
08696148000114,04023803000112,1
13433905000105,00039630919400,1
06103305000105,24110462000120,1
00007462528460,00008129937484,1
12711139000122,08907500000113,1
05765913000112,24222762000109,1
00004539092480,00007424803484,1
00062225588449,00007554530429,1
00005938126460,00018608374846,1
00016117107404,24257970000135,1
09151832000183,70097282000172,1
12545523000283,35628668000162,1
00837722000103,12940493000129,1
00007424803484,00011749024500,1
04281456000128,05219643000144,1
15155318000119,02368789000163,1
05562488000164,04826424000160,1
07917656000112,24506743000104,1
08233233000146,41116302000107,1
05401259000168,07227808000155,1
13045626000166,40980187000151,1
17809782000107,03255805000174,1
04826424000160,01183614000119,1
00002408297435,00006798987435,1
18034153000115,05445711000193,1
35499581000132,02368789000163,1
10703911000139,00037451251420,1
05079341000118,08056849000199,1
07485803000122,10483375000103,1
11426166000190,72807043000194,1
07354656000151,40869463000109,1
08246628000183,40953788000175,1
07936090000176,00463305000130,1
07866868000118,09215807000116,1
17892706000108,17633219000120,1
03503388000131,01945326000154,1
05364404000188,12940493000129,1
06954256000114,17312837000179,1
08228010000190,12711139000122,1
00642923000147,08829277000133,1
41116138000138,08766483000141,1
01183614000119,04826424000160,1
00412029000180,11448947000186,1
10459145000109,41116138000138,1
07227808000155,11928476000103,1
16515252000193,16693935000130,1
54858014000170,05686973000140,1
35500289000192,09142381000118,1
14920521000171,61383493000180,1
00001980519480,00043726496491,1
02896042000188,02035769000170,1
19447850000160,08973901000171,1
06948769000112,16925732000122,1
12863876000140,10226284000192,1
17809782000107,00003677980429,1
09156195000138,24504409000103,1
03100722000106,17407803000168,1
00032375049802,00029009605841,1
00448994000294,14394723000127,1
11071174000161,05393059000100,1
44734671000151,00029962897491,1
10648787000156,14201484000141,1
05765913000112,10475898000108,1
08933848000185,40787152000109,1
14821365000191,35715234000108,1
14013989000182,03820742000151,1
70120662000180,06948769000112,1
06151734000158,03319986000155,1
19669236000143,15746023000117,1
01518579000141,24116337000127,1
10852945000195,18208493000115,1
18044078000173,18178998000184,1
20596450000104,15348142000111,1
14705406000184,71957310000147,1
09578438000126,17892706000108,1
07892563000180,10831701000126,1
07946534000154,10779833000156,1
02927946000123,07190090000170,1
05914539000170,09143181000180,1
05931635000126,11030605000141,1
04984566000156,08829277000133,1
40788655000190,07575881000118,1
00007319149451,00058337628472,1
00004539092480,00006174371492,1
16417577000133,14466615000112,1
35603307000161,01230394000137,1
07766436000135,08858625000109,1
02891580000180,03652579000165,1
15414856000180,07526979000185,1
00011749024500,00075248468434,1
04268324000166,01275877000158,1
02898097000127,03694811000128,1
01275877000158,08686875000109,1
01091310000121,70110143000131,1
02975570000122,02629120000188,1
00995371000150,09053134000145,1
07227808000155,04438212000106,1
00009476481439,00076845435472,1
21848689000189,05445711000193,1
11896538000142,10914140000129,1
00060138823472,10482492000152,1
02088608000145,26921908000121,1
19253218000186,09185570000178,1
04023803000112,08331902000112,1
09339057000194,07190090000170,1
41198920000143,21506920000156,1
04654716000163,05110330000153,1
17512503000149,04034176000115,1
00009476481439,08878428000143,1
02871166000109,13199098000108,1
01098180000159,08829277000133,1
14466615000112,15150747000101,1
14458916000102,04453838000191,1
60665981000703,73856593000166,1
19533477000160,11508867000179,1
40953788000175,03160525000182,1
09339057000194,12040718000190,1
06194031000107,02841461000112,1
00001981923470,00058860720478,1
00091056420430,00051892480468,1
00007424803484,00006174371492,1
12445658000196,40983728000103,1
01722296000117,06207441000145,1
